2017.10.18,2738000,2000,2741000,2762000,2702000,202215,False
2017.10.17,2740000,44000,2701000,2769000,2700000,212156,True
2017.10.16,2696000,4000,2699000,2743000,2688000,195399,False
2017.10.13,2700000,40000,2727000,2742000,2689000,252033,False
2017.10.12,2740000,8000,2742000,2758000,2705000,277814,True
2017.10.11,2732000,92000,2680000,2738000,2667000,273043,True
2017.10.10,2640000,76000,2668000,2682000,2640000,410396,True
2017.09.29,2564000,1000,2559000,2581000,2542000,258188,True
2017.09.28,2563000,21000,2613000,2623000,2563000,240509,False
2017.09.27,2584000,1000,2600000,2610000,2575000,215940,True
2017.09.26,2583000,98000,2651000,2656000,2578000,341144,False
2017.09.25,2681000,31000,2650000,2684000,2650000,186062,True
2017.09.22,2650000,10000,2648000,2680000,2623000,278448,True
2017.09.21,2640000,29000,2611000,2648000,2611000,176796,True
2017.09.20,2611000,5000,2606000,2625000,2592000,185855,True
2017.09.19,2606000,18000,2625000,2632000,2589000,197008,False
2017.09.18,2624000,104000,2527000,2624000,2526000,230499,True
2017.09.15,2520000,5000,2515000,2528000,2493000,215146,True
2017.09.14,2515000,34000,2503000,2516000,2488000,284095,True
2017.09.13,2481000,1000,2491000,2520000,2472000,187140,True
2017.09.12,2480000,10000,2510000,2511000,2457000,240595,False
2017.09.11,2490000,36000,2485000,2509000,2475000,207495,True
2017.09.08,2454000,48000,2435000,2459000,2429000,217860,True
2017.09.07,2406000,56000,2350000,2411000,2350000,193530,True
2017.09.06,2350000,12000,2338000,2359000,2335000,216221,True
2017.09.05,2338000,36000,2312000,2345000,2298000,234322,True
2017.09.04,2302000,22000,2289000,2318000,2275000,158870,False
2017.09.01,2324000,8000,2323000,2332000,2315000,212834,True
2017.08.31,2316000,6000,2311000,2332000,2300000,220234,True
2017.08.30,2310000,6000,2319000,2320000,2298000,150260,True
2017.08.29,2304000,1000,2282000,2304000,2258000,252473,False
2017.08.28,2305000,46000,2351000,2362000,2298000,199242,False
2017.08.25,2351000,25000,2394000,2394000,2336000,224871,False
2017.08.24,2376000,2000,2376000,2383000,2367000,173149,True
2017.08.23,2374000,24000,2389000,2389000,2359000,187694,True
2017.08.22,2350000,8000,2341000,2358000,2335000,147635,True
2017.08.21,2342000,3000,2362000,2362000,2329000,102069,False
2017.08.18,2345000,7000,2338000,2362000,2312000,209559,False
2017.08.17,2352000,42000,2348000,2365000,2337000,248317,True
2017.08.16,2310000,60000,2311000,2319000,2300000,438273,True
2017.08.14,2250000,19000,2256000,2270000,2236000,383712,True
2017.08.11,2231000,64000,2256000,2265000,2211000,508146,False
2017.08.10,2295000,19000,2310000,2316000,2273000,459723,False
2017.08.09,2314000,72000,2370000,2370000,2312000,291108,False
2017.08.08,2386000,7000,2399000,2413000,2374000,159592,True
2017.08.07,2379000,6000,2375000,2404000,2372000,144365,False
2017.08.04,2385000,4000,2408000,2409000,2375000,167184,False
2017.08.03,2389000,61000,2450000,2450000,2356000,310816,False
2017.08.02,2450000,20000,2460000,2467000,2430000,155549,True
2017.08.01,2430000,20000,2400000,2442000,2377000,227390,True
2017.07.31,2410000,22000,2371000,2412000,2346000,254028,True
2017.07.28,2388000,102000,2490000,2490000,2369000,523366,False
2017.07.27,2490000,2000,2500000,2532000,2478000,228990,False
2017.07.26,2492000,8000,2480000,2501000,2465000,224496,False
2017.07.25,2500000,43000,2525000,2538000,2497000,216212,False
2017.07.24,2543000,11000,2535000,2550000,2531000,141995,False
2017.07.21,2554000,6000,2543000,2558000,2526000,168981,False
2017.07.20,2560000,23000,2538000,2566000,2528000,167352,True
2017.07.19,2537000,5000,2531000,2541000,2500000,223150,False
2017.07.18,2542000,10000,2521000,2544000,2518000,141689,True
2017.07.17,2532000,8000,2545000,2551000,2526000,179522,True
2017.07.14,2524000,4000,2550000,2554000,2521000,164780,False
2017.07.13,2528000,34000,2504000,2547000,2502000,320683,True
2017.07.12,2494000,44000,2450000,2500000,2442000,189723,True
2017.07.11,2450000,17000,2432000,2450000,2414000,194356,True
2017.07.10,2433000,40000,2425000,2445000,2416000,215855,True
2017.07.07,2393000,10000,2387000,2406000,2381000,162638,False
2017.07.06,2403000,24000,2400000,2405000,2386000,218461,True
2017.07.05,2379000,29000,2341000,2384000,2339000,212805,True
2017.07.04,2350000,11000,2358000,2370000,2345000,159220,False
2017.07.03,2361000,16000,2375000,2389000,2356000,136111,False
2017.06.30,2377000,20000,2375000,2381000,2355000,237551,False
2017.06.29,2397000,12000,2402000,2416000,2397000,166131,True
2017.06.28,2385000,30000,2380000,2400000,2378000,191450,False
2017.06.27,2415000,1000,2411000,2420000,2395000,192335,True
2017.06.26,2414000,33000,2376000,2418000,2376000,171056,True
2017.06.23,2381000,17000,2380000,2389000,2371000,190302,False
2017.06.22,2398000,24000,2398000,2404000,2386000,229116,True
2017.06.21,2374000,33000,2387000,2406000,2374000,199473,False
2017.06.20,2407000,79000,2362000,2407000,2361000,300900,True
2017.06.19,2328000,49000,2279000,2328000,2278000,226078,True
2017.06.16,2279000,5000,2275000,2297000,2273000,348069,False
2017.06.15,2284000,16000,2284000,2296000,2259000,193140,True
2017.06.14,2268000,2000,2290000,2303000,2262000,203334,False
2017.06.13,2270000,1000,2257000,2281000,2257000,172498,True
2017.06.12,2269000,36000,2271000,2280000,2257000,219086,False
2017.06.09,2305000,47000,2284000,2322000,2280000,234657,True
2017.06.08,2258000,7000,2250000,2279000,2250000,279575,False
2017.06.07,2265000,32000,2325000,2325000,2262000,274588,False
2017.06.05,2297000,1000,2302000,2318000,2286000,151988,False
2017.06.02,2298000,64000,2253000,2298000,2250000,249775,True
2017.06.01,2234000,1000,2243000,2245000,2220000,195070,False
2017.05.31,2235000,3000,2229000,2251000,2220000,373382,True
2017.05.30,2232000,49000,2276000,2283000,2224000,248672,False
2017.05.29,2281000,23000,2311000,2320000,2269000,174791,False
2017.05.26,2304000,20000,2280000,2323000,2277000,272273,True
2017.05.25,2284000,40000,2258000,2284000,2240000,260896,True
2017.05.24,2244000,2000,2243000,2265000,2240000,173508,False
2017.05.23,2246000,9000,2270000,2279000,2245000,252141,False
2017.05.22,2255000,19000,2252000,2269000,2238000,352871,True
2017.05.19,2236000,61000,2282000,2289000,2236000,315247,False
2017.05.18,2297000,20000,2287000,2300000,2277000,223207,False
2017.05.17,2317000,2000,2306000,2332000,2305000,148489,False
2017.05.16,2319000,14000,2333000,2340000,2305000,176075,True
2017.05.15,2305000,14000,2281000,2314000,2281000,160028,True
2017.05.12,2291000,16000,2288000,2308000,2283000,188458,True
2017.05.11,2275000,5000,2271000,2309000,2261000,425557,False
2017.05.10,2280000,71000,2308000,2361000,2280000,468219,False
2017.05.08,2351000,75000,2276000,2351000,2267000,391651,True
2017.05.04,2276000,31000,2285000,2285000,2243000,273802,True
2017.05.02,2245000,14000,2275000,2275000,2238000,281366,True
2017.04.28,2231000,39000,2289000,2290000,2226000,453714,True
2017.04.27,2192000,52000,2135000,2226000,2098000,460645,True
2017.04.26,2140000,5000,2135000,2140000,2126000,295896,True
2017.04.25,2135000,73000,2073000,2137000,2066000,385992,True
2017.04.24,2062000,24000,2063000,2063000,2046000,179803,True
2017.04.21,2038000,24000,2024000,2070000,2024000,302610,True
2017.04.20,2014000,31000,2029000,2040000,2004000,422977,False
2017.04.19,2045000,30000,2065000,2071000,2045000,235258,False
2017.04.18,2075000,3000,2084000,2091000,2064000,137213,False
2017.04.17,2078000,23000,2100000,2104000,2076000,104495,False
2017.04.14,2101000,20000,2108000,2113000,2088000,109257,False
2017.04.13,2121000,26000,2083000,2123000,2083000,180816,True
2017.04.12,2095000,15000,2093000,2097000,2085000,165498,True
2017.04.11,2080000,17000,2097000,2097000,2079000,143458,False
2017.04.10,2097000,17000,2097000,2097000,2075000,142827,True
2017.04.07,2080000,12000,2090000,2091000,2058000,200420,False
2017.04.06,2092000,15000,2100000,2104000,2080000,193668,False
2017.04.05,2107000,3000,2095000,2112000,2085000,213994,True
2017.04.04,2104000,32000,2080000,2109000,2076000,245110,True
2017.04.03,2072000,12000,2070000,2086000,2065000,191588,True
2017.03.31,2060000,39000,2091000,2101000,2060000,210006,False
2017.03.30,2099000,10000,2094000,2122000,2094000,164080,True
2017.03.29,2089000,15000,2087000,2098000,2079000,201865,True
2017.03.28,2074000,14000,2078000,2092000,2069000,164325,True
2017.03.27,2060000,15000,2060000,2094000,2059000,243553,False
2017.03.24,2075000,15000,2080000,2099000,2054000,256163,False
2017.03.23,2090000,33000,2110000,2118000,2085000,307942,False
2017.03.22,2123000,5000,2080000,2123000,2079000,328545,False
2017.03.21,2128000,33000,2089000,2134000,2088000,284403,True
2017.03.20,2095000,25000,2100000,2106000,2087000,205001,False
2017.03.17,2120000,28000,2090000,2125000,2086000,252046,True
2017.03.16,2092000,22000,2090000,2109000,2077000,198663,True
2017.03.15,2070000,2000,2040000,2072000,2040000,191757,True
2017.03.14,2068000,38000,2031000,2077000,2025000,226501,True
2017.03.13,2030000,21000,2002000,2049000,2002000,148482,True
2017.03.10,2009000,1000,1998000,2021000,1993000,204556,False
2017.03.09,2010000,0,2010000,2015000,2001000,287445,True
2017.03.08,2010000,0,2010000,2031000,2007000,242819,True
2017.03.07,2010000,6000,1990000,2016000,1990000,211065,True
2017.03.06,2004000,23000,1961000,2011000,1961000,244697,True
2017.03.03,1981000,5000,1967000,1986000,1958000,254174,False
2017.03.02,1986000,64000,1921000,1993000,1921000,424996,True
2017.02.28,1922000,19000,1903000,1938000,1898000,301774,True
2017.02.27,1903000,8000,1901000,1907000,1885000,180674,False
2017.02.24,1911000,48000,1948000,1955000,1903000,185937,False
2017.02.23,1959000,6000,1951000,1972000,1951000,204346,False
2017.02.22,1965000,18000,1950000,1967000,1949000,170789,True
2017.02.21,1947000,14000,1927000,1978000,1921000,211252,True
2017.02.20,1933000,40000,1911000,1939000,1908000,149716,True
2017.02.17,1893000,8000,1878000,1902000,1864000,307549,False
2017.02.16,1901000,15000,1890000,1918000,1889000,204527,True
2017.02.15,1886000,7000,1854000,1898000,1854000,283831,True
2017.02.14,1879000,19000,1898000,1913000,1866000,262483,False
2017.02.13,1898000,20000,1887000,1903000,1886000,222041,False
2017.02.10,1918000,2000,1920000,1938000,1915000,220415,False
2017.02.09,1920000,0,1939000,1942000,1911000,273883,True
2017.02.08,1920000,21000,1937000,1939000,1910000,341859,False
2017.02.07,1941000,37000,1978000,1979000,1938000,280836,False
2017.02.06,1978000,5000,1979000,1983000,1957000,177214,True
2017.02.03,1973000,5000,1970000,1975000,1959000,207727,True
2017.02.02,1968000,12000,1980000,1983000,1960000,300586,True
2017.02.01,1956000,17000,1977000,1983000,1952000,283008,False
2017.01.31,1973000,22000,1995000,1995000,1973000,359844,False
2017.01.26,1995000,25000,1971000,2000000,1971000,304290,True
2017.01.25,1970000,62000,1917000,1970000,1916000,268677,True
2017.01.24,1908000,5000,1906000,1929000,1894000,220975,True
2017.01.23,1903000,43000,1860000,1903000,1850000,176208,True
2017.01.20,1860000,14000,1856000,1871000,1844000,183700,False
2017.01.19,1874000,27000,1886000,1896000,1851000,188378,True
2017.01.18,1847000,1000,1852000,1875000,1831000,177508,False
2017.01.17,1848000,15000,1829000,1873000,1829000,163014,True
2017.01.16,1833000,40000,1843000,1891000,1816000,332230,False
2017.01.13,1873000,67000,1905000,1916000,1873000,319089,False
2017.01.12,1940000,26000,1900000,1940000,1899000,233383,True
2017.01.11,1914000,52000,1876000,1928000,1871000,240363,True
2017.01.10,1862000,1000,1864000,1870000,1854000,181996,True
2017.01.09,1861000,51000,1830000,1875000,1828000,263898,True
